TIME,GEO_NAME,GEO,INDIC_AG,HECTARES_AG,SE_LEVELS,SE_SECTOR,SE_TONNES PER HECTARE,IRRIGATION,IRRIGATION_CROPS,GREEN_POL,GREEN_POL_SRC,GREEN_POL_THOUSAND_TONNES,AIRPOL,AIRPOL_VALUE,RDB_CODE,RDB_NAME,RDB_POL_PERCENTAGE
2010,HR022,Virovitisko-podravska županija,,,Moderate,Agricultural areas (excluding pastures),6.8,,,,,,,,,,
2010,HR022,Virovitisko-podravska županija,,,Severe,Agricultural areas (excluding pastures),13.7,,,,,,,,,,
2010,HR022,Virovitisko-podravska županija,,,Total,Pastures and natural grassland,1.7,,,,,,,,,,
2010,HR022,Virovitisko-podravska županija,,,Moderate,Pastures and natural grassland,6.3,,,,,,,,,,
2010,HR022,Virovitisko-podravska županija,,,Severe,Pastures and natural grassland,11.4,,,,,,,,,,
2016,HR022,Virovitisko-podravska županija,,,Total,Agricultural areas (excluding pastures),1.6,,,,,,,,,,
2016,HR022,Virovitisko-podravska županija,,,Moderate,Agricultural areas (excluding pastures),6.8,,,,,,,,,,
2016,HR022,Virovitisko-podravska županija,,,Severe,Agricultural areas (excluding pastures),13.7,,,,,,,,,,
2016,HR022,Virovitisko-podravska županija,,,Total,Pastures and natural grassland,1.7,,,,,,,,,,
2016,HR022,Virovitisko-podravska županija,,,Moderate,Pastures and natural grassland,6.3,,,,,,,,,,
2016,HR022,Virovitisko-podravska županija,,,Severe,Pastures and natural grassland,11.4,,,,,,,,,,
2010,HR023,Požeško-slavonska županija,,,Total,Agricultural areas (excluding pastures),2.9,,,,,,,,,,
2010,HR023,Požeško-slavonska županija,,,Moderate,Agricultural areas (excluding pastures),6.9,,,,,,,,,,
2010,HR023,Požeško-slavonska županija,,,Severe,Agricultural areas (excluding pastures),13.4,,,,,,,,,,
2010,HR023,Požeško-slavonska županija,,,Total,Pastures and natural grassland,2.6,,,,,,,,,,
2010,HR023,Požeško-slavonska županija,,,Moderate,Pastures and natural grassland,6.6,,,,,,,,,,
2010,HR023,Požeško-slavonska županija,,,Severe,Pastures and natural grassland,12.7,,,,,,,,,,
2016,HR023,Požeško-slavonska županija,,,Total,Agricultural areas (excluding pastures),2.9,,,,,,,,,,
2016,HR023,Požeško-slavonska županija,,,Moderate,Agricultural areas (excluding pastures),6.9,,,,,,,,,,
2016,HR023,Požeško-slavonska županija,,,Severe,Agricultural areas (excluding pastures),13.5,,,,,,,,,,
2016,HR023,Požeško-slavonska županija,,,Total,Pastures and natural grassland,2.6,,,,,,,,,,
2016,HR023,Požeško-slavonska županija,,,Moderate,Pastures and natural grassland,6.6,,,,,,,,,,
2016,HR023,Požeško-slavonska županija,,,Severe,Pastures and natural grassland,12.7,,,,,,,,,,
2010,HR024,Brodsko-posavska županija,,,Total,Agricultural areas (excluding pastures),1.6,,,,,,,,,,
2010,HR024,Brodsko-posavska županija,,,Moderate,Agricultural areas (excluding pastures),6.9,,,,,,,,,,
2010,HR024,Brodsko-posavska županija,,,Severe,Agricultural areas (excluding pastures),12.6,,,,,,,,,,
2010,HR024,Brodsko-posavska županija,,,Total,Pastures and natural grassland,1.7,,,,,,,,,,
2010,HR024,Brodsko-posavska županija,,,Moderate,Pastures and natural grassland,6.6,,,,,,,,,,
2010,HR024,Brodsko-posavska županija,,,Severe,Pastures and natural grassland,12.2,,,,,,,,,,
2016,HR024,Brodsko-posavska županija,,,Total,Agricultural areas (excluding pastures),1.6,,,,,,,,,,
2016,HR024,Brodsko-posavska županija,,,Moderate,Agricultural areas (excluding pastures),6.9,,,,,,,,,,
2016,HR024,Brodsko-posavska županija,,,Severe,Agricultural areas (excluding pastures),12.6,,,,,,,,,,
2016,HR024,Brodsko-posavska županija,,,Total,Pastures and natural grassland,1.7,,,,,,,,,,
2016,HR024,Brodsko-posavska županija,,,Moderate,Pastures and natural grassland,6.6,,,,,,,,,,
2016,HR024,Brodsko-posavska županija,,,Severe,Pastures and natural grassland,12.2,,,,,,,,,,
2010,HR025,Osjesko-baranjska županija,,,Total,Agricultural areas (excluding pastures),1.3,,,,,,,,,,
2010,HR025,Osjesko-baranjska županija,,,Moderate,Agricultural areas (excluding pastures),6.8,,,,,,,,,,
2010,HR025,Osjesko-baranjska županija,,,Severe,Agricultural areas (excluding pastures),14.9,,,,,,,,,,
2010,HR025,Osjesko-baranjska županija,,,Total,Pastures and natural grassland,0.9,,,,,,,,,,
2010,HR025,Osjesko-baranjska županija,,,Moderate,Pastures and natural grassland,6.3,,,,,,,,,,
2010,HR025,Osjesko-baranjska županija,,,Severe,Pastures and natural grassland,11,,,,,,,,,,
2016,HR025,Osjesko-baranjska županija,,,Total,Agricultural areas (excluding pastures),1.3,,,,,,,,,,
2016,HR025,Osjesko-baranjska županija,,,Moderate,Agricultural areas (excluding pastures),6.8,,,,,,,,,,
2016,HR025,Osjesko-baranjska županija,,,Severe,Agricultural areas (excluding pastures),14.9,,,,,,,,,,
2016,HR025,Osjesko-baranjska županija,,,Total,Pastures and natural grassland,0.9,,,,,,,,,,
2016,HR025,Osjesko-baranjska županija,,,Moderate,Pastures and natural grassland,6.3,,,,,,,,,,
2016,HR025,Osjesko-baranjska županija,,,Severe,Pastures and natural grassland,11,,,,,,,,,,
2010,HR026,Vukovarsko-srijemska županija,,,Total,Agricultural areas (excluding pastures),1.2,,,,,,,,,,
2010,HR026,Vukovarsko-srijemska županija,,,Moderate,Agricultural areas (excluding pastures),6.9,,,,,,,,,,
2010,HR026,Vukovarsko-srijemska županija,,,Severe,Agricultural areas (excluding pastures),14.6,,,,,,,,,,
2010,HR026,Vukovarsko-srijemska županija,,,Total,Pastures and natural grassland,0.8,,,,,,,,,,
2010,HR026,Vukovarsko-srijemska županija,,,Moderate,Pastures and natural grassland,7.1,,,,,,,,,,
2010,HR026,Vukovarsko-srijemska županija,,,Severe,Pastures and natural grassland,12.4,,,,,,,,,,
2016,HR026,Vukovarsko-srijemska županija,,,Total,Agricultural areas (excluding pastures),1.2,,,,,,,,,,
2016,HR026,Vukovarsko-srijemska županija,,,Moderate,Agricultural areas (excluding pastures),6.9,,,,,,,,,,
2016,HR026,Vukovarsko-srijemska županija,,,Severe,Agricultural areas (excluding pastures),14.8,,,,,,,,,,
2016,HR026,Vukovarsko-srijemska županija,,,Total,Pastures and natural grassland,0.8,,,,,,,,,,
2016,HR026,Vukovarsko-srijemska županija,,,Moderate,Pastures and natural grassland,7.2,,,,,,,,,,
2016,HR026,Vukovarsko-srijemska županija,,,Severe,Pastures and natural grassland,12.4,,,,,,,,,,
2010,HR027,Karlovaska županija,,,Total,Agricultural areas (excluding pastures),6.2,,,,,,,,,,
2010,HR027,Karlovaska županija,,,Moderate,Agricultural areas (excluding pastures),7.1,,,,,,,,,,
2010,HR027,Karlovaska županija,,,Severe,Agricultural areas (excluding pastures),16.2,,,,,,,,,,
2010,HR027,Karlovaska županija,,,Total,Pastures and natural grassland,3.5,,,,,,,,,,
2010,HR027,Karlovaska županija,,,Moderate,Pastures and natural grassland,7,,,,,,,,,,
2010,HR027,Karlovaska županija,,,Severe,Pastures and natural grassland,16.2,,,,,,,,,,
2016,HR027,Karlovaska županija,,,Total,Agricultural areas (excluding pastures),6.2,,,,,,,,,,
2016,HR027,Karlovaska županija,,,Moderate,Agricultural areas (excluding pastures),7.1,,,,,,,,,,
2016,HR027,Karlovaska županija,,,Severe,Agricultural areas (excluding pastures),16.2,,,,,,,,,,
2016,HR027,Karlovaska županija,,,Total,Pastures and natural grassland,3.5,,,,,,,,,,
2016,HR027,Karlovaska županija,,,Moderate,Pastures and natural grassland,7,,,,,,,,,,
2016,HR027,Karlovaska županija,,,Severe,Pastures and natural grassland,16.3,,,,,,,,,,
2010,HR028,Sisasko-moslavaska županija,,,Total,Agricultural areas (excluding pastures),2.7,,,,,,,,,,
2010,HR028,Sisasko-moslavaska županija,,,Moderate,Agricultural areas (excluding pastures),7,,,,,,,,,,
2010,HR028,Sisasko-moslavaska županija,,,Severe,Agricultural areas (excluding pastures),13.2,,,,,,,,,,
2010,HR028,Sisasko-moslavaska županija,,,Total,Pastures and natural grassland,1.5,,,,,,,,,,
2010,HR028,Sisasko-moslavaska županija,,,Moderate,Pastures and natural grassland,6.8,,,,,,,,,,
2010,HR028,Sisasko-moslavaska županija,,,Severe,Pastures and natural grassland,12.5,,,,,,,,,,
2016,HR028,Sisasko-moslavaska županija,,,Total,Agricultural areas (excluding pastures),2.7,,,,,,,,,,
2016,HR028,Sisasko-moslavaska županija,,,Moderate,Agricultural areas (excluding pastures),7,,,,,,,,,,
2016,HR028,Sisasko-moslavaska županija,,,Severe,Agricultural areas (excluding pastures),13.2,,,,,,,,,,
2016,HR028,Sisasko-moslavaska županija,,,Total,Pastures and natural grassland,1.5,,,,,,,,,,
2016,HR028,Sisasko-moslavaska županija,,,Moderate,Pastures and natural grassland,6.8,,,,,,,,,,
2016,HR028,Sisasko-moslavaska županija,,,Severe,Pastures and natural grassland,12.4,,,,,,,,,,
2010,HR03,Adriatica Croatia,,,Total,Agricultural areas (excluding pastures),9,Irrigable,3.9,,,,,,,,
2010,HR03,Adriatica Croatia,,,Moderate,Agricultural areas (excluding pastures),7.1,Irrigated,2.9,,,,,,,,
2010,HR03,Jadranska Hrvatska,,,Severe,Agricultural areas (excluding pastures),23.2,,,,,,,,,,
2010,HR03,Jadranska Hrvatska,,,Total,Pastures and natural grassland,5.6,,,,,,,,,,
2010,HR03,Jadranska Hrvatska,,,Moderate,Pastures and natural grassland,7.1,,,,,,,,,,
2010,HR03,Jadranska Hrvatska,,,Severe,Pastures and natural grassland,17.7,,,,,,,,,,
2010,HR03,Jadranska Hrvatska,High-input farms,:,,,,,,,,,,,,,
2010,HR03,Jadranska Hrvatska,Low-input farms,:,,,,,,,,,,,,,
2010,HR03,Jadranska Hrvatska,Medium-input farms,:,,,,,,,,,,,,,
2011,HR03,Jadranska Hrvatska,High-input farms,:,,,,,,,,,,,,,
2011,HR03,Jadranska Hrvatska,Low-input farms,:,,,,,,,,,,,,,
2011,HR03,Jadranska Hrvatska,Medium-input farms,:,,,,,,,,,,,,,
2012,HR03,Jadranska Hrvatska,High-input farms,:,,,,,,,,,,,,,
2012,HR03,Jadranska Hrvatska,Low-input farms,:,,,,,,,,,,,,,
2012,HR03,Jadranska Hrvatska,Medium-input farms,:,,,,,,,,,,,,,
2013,HR03,Adriatica Croatia,High-input farms,"24,729",,,,Irrigable,2,,,,,,,,
2013,HR03,Adriatica Croatia,Low-input farms,"151,540",,,,Irrigated,1.3,,,,,,,,
2013,HR03,Jadranska Hrvatska,Medium-input farms,"24,036",,,,,,,,,,,,,
2014,HR03,Jadranska Hrvatska,High-input farms,"30,707",,,,,,,,,,,,,
2014,HR03,Jadranska Hrvatska,Low-input farms,"117,520",,,,,,,,,,,,,
2014,HR03,Jadranska Hrvatska,Medium-input farms,"26,470",,,,,,,,,,,,,
2015,HR03,Jadranska Hrvatska,High-input farms,"23,184",,,,,,,,,,,,,
2015,HR03,Jadranska Hrvatska,Low-input farms,"143,760",,,,,,,,,,,,,
2015,HR03,Jadranska Hrvatska,Medium-input farms,"36,387",,,,,,,,,,,,,
2016,HR03,Adriatica Croatia,,,Total,Agricultural areas (excluding pastures),6.6,Irrigable,1.8,,,,,,,,
2016,HR03,Adriatica Croatia,,,Moderate,Agricultural areas (excluding pastures),7,Irrigated,1.3,,,,,,,,
2016,HR03,Jadranska Hrvatska,,,Severe,Agricultural areas (excluding pastures),21.5,,,,,,,,,,
2016,HR03,Jadranska Hrvatska,,,Total,Pastures and natural grassland,4.1,,,,,,,,,,
2016,HR03,Jadranska Hrvatska,,,Moderate,Pastures and natural grassland,7,,,,,,,,,,
2016,HR03,Jadranska Hrvatska,,,Severe,Pastures and natural grassland,16.6,,,,,,,,,,
2016,HR03,Jadranska Hrvatska,High-input farms,"31,508",,,,,,,,,,,,,
2016,HR03,Jadranska Hrvatska,Low-input farms,"135,114",,,,,,,,,,,,,
2016,HR03,Jadranska Hrvatska,Medium-input farms,"40,682",,,,,,,,,,,,,
2017,HR03,Jadranska Hrvatska,High-input farms,"31,777",,,,,,,,,,,,,
2017,HR03,Jadranska Hrvatska,Low-input farms,"141,542",,,,,,,,,,,,,
2017,HR03,Jadranska Hrvatska,Medium-input farms,"36,901",,,,,,,,,,,,,
2018,HR03,Jadranska Hrvatska,High-input farms,"36,299",,,,,,,,,,,,,
2018,HR03,Jadranska Hrvatska,Low-input farms,"128,593",,,,,,,,,,,,,
2018,HR03,Jadranska Hrvatska,Medium-input farms,"33,226",,,,,,,,,,,,,
2019,HR03,Jadranska Hrvatska,High-input farms,"39,614",,,,,,,,,,,,,
2019,HR03,Jadranska Hrvatska,Low-input farms,"121,095",,,,,,,,,,,,,
2019,HR03,Jadranska Hrvatska,Medium-input farms,"30,660",,,,,,,,,,,,,
2010,HR031,Primorsko-goranska županija,,,Total,Agricultural areas (excluding pastures),13.9,,,,,,,,,,
2010,HR031,Primorsko-goranska županija,,,Moderate,Agricultural areas (excluding pastures),7.2,,,,,,,,,,
2010,HR031,Primorsko-goranska županija,,,Severe,Agricultural areas (excluding pastures),24.8,,,,,,,,,,
2010,HR031,Primorsko-goranska županija,,,Total,Pastures and natural grassland,9.4,,,,,,,,,,
2010,HR031,Primorsko-goranska županija,,,Moderate,Pastures and natural grassland,7.2,,,,,,,,,,
2010,HR031,Primorsko-goranska županija,,,Severe,Pastures and natural grassland,19.4,,,,,,,,,,
2016,HR031,Primorsko-goranska županija,,,Total,Agricultural areas (excluding pastures),12.5,,,,,,,,,,
2016,HR031,Primorsko-goranska županija,,,Moderate,Agricultural areas (excluding pastures),7.2,,,,,,,,,,
2016,HR031,Primorsko-goranska županija,,,Severe,Agricultural areas (excluding pastures),21.9,,,,,,,,,,
2016,HR031,Primorsko-goranska županija,,,Total,Pastures and natural grassland,8.7,,,,,,,,,,
2016,HR031,Primorsko-goranska županija,,,Moderate,Pastures and natural grassland,7.3,,,,,,,,,,
2016,HR031,Primorsko-goranska županija,,,Severe,Pastures and natural grassland,17.4,,,,,,,,,,
2010,HR032,Lisko-senjska županija,,,Total,Agricultural areas (excluding pastures),6.3,,,,,,,,,,
2010,HR032,Lisko-senjska županija,,,Moderate,Agricultural areas (excluding pastures),7.2,,,,,,,,,,
2010,HR032,Lisko-senjska županija,,,Severe,Agricultural areas (excluding pastures),20.4,,,,,,,,,,
2010,HR032,Lisko-senjska županija,,,Total,Pastures and natural grassland,5.8,,,,,,,,,,
2010,HR032,Lisko-senjska županija,,,Moderate,Pastures and natural grassland,7.2,,,,,,,,,,
2010,HR032,Lisko-senjska županija,,,Severe,Pastures and natural grassland,18.8,,,,,,,,,,
2016,HR032,Lisko-senjska županija,,,Total,Agricultural areas (excluding pastures),6,,,,,,,,,,
2016,HR032,Lisko-senjska županija,,,Moderate,Agricultural areas (excluding pastures),7.1,,,,,,,,,,
2016,HR032,Lisko-senjska županija,,,Severe,Agricultural areas (excluding pastures),20.2,,,,,,,,,,
2016,HR032,Lisko-senjska županija,,,Total,Pastures and natural grassland,5,,,,,,,,,,
2016,HR032,Lisko-senjska županija,,,Moderate,Pastures and natural grassland,7.2,,,,,,,,,,
2016,HR032,Lisko-senjska županija,,,Severe,Pastures and natural grassland,17.4,,,,,,,,,,
2010,HR033,Zadarska županija,,,Total,Agricultural areas (excluding pastures),5.6,,,,,,,,,,
2010,HR033,Zadarska županija,,,Moderate,Agricultural areas (excluding pastures),6.9,,,,,,,,,,
2010,HR033,Zadarska županija,,,Severe,Agricultural areas (excluding pastures),18.7,,,,,,,,,,
2010,HR033,Zadarska županija,,,Total,Pastures and natural grassland,5.2,,,,,,,,,,
2010,HR033,Zadarska županija,,,Moderate,Pastures and natural grassland,7,,,,,,,,,,
2010,HR033,Zadarska županija,,,Severe,Pastures and natural grassland,18.5,,,,,,,,,,
2016,HR033,Zadarska županija,,,Total,Agricultural areas (excluding pastures),4.1,,,,,,,,,,
2016,HR033,Zadarska županija,,,Moderate,Agricultural areas (excluding pastures),6.8,,,,,,,,,,
2016,HR033,Zadarska županija,,,Severe,Agricultural areas (excluding pastures),16.9,,,,,,,,,,
2016,HR033,Zadarska županija,,,Total,Pastures and natural grassland,3.6,,,,,,,,,,
2016,HR033,Zadarska županija,,,Moderate,Pastures and natural grassland,6.9,,,,,,,,,,
2016,HR033,Zadarska županija,,,Severe,Pastures and natural grassland,15.6,,,,,,,,,,
2010,HR034,Šibensko-kninska županija,,,Total,Agricultural areas (excluding pastures),6.8,,,,,,,,,,
2010,HR034,Šibensko-kninska županija,,,Moderate,Agricultural areas (excluding pastures),7.1,,,,,,,,,,
2010,HR034,Šibensko-kninska županija,,,Severe,Agricultural areas (excluding pastures),18.8,,,,,,,,,,
2010,HR034,Šibensko-kninska županija,,,Total,Pastures and natural grassland,3.8,,,,,,,,,,
2010,HR034,Šibensko-kninska županija,,,Moderate,Pastures and natural grassland,7,,,,,,,,,,
2010,HR034,Šibensko-kninska županija,,,Severe,Pastures and natural grassland,15,,,,,,,,,,
2016,HR034,Šibensko-kninska županija,,,Total,Agricultural areas (excluding pastures),4.2,,,,,,,,,,
2016,HR034,Šibensko-kninska županija,,,Moderate,Agricultural areas (excluding pastures),7,,,,,,,,,,
2016,HR034,Šibensko-kninska županija,,,Severe,Agricultural areas (excluding pastures),16.6,,,,,,,,,,
2016,HR034,Šibensko-kninska županija,,,Total,Pastures and natural grassland,2.4,,,,,,,,,,
2016,HR034,Šibensko-kninska županija,,,Moderate,Pastures and natural grassland,6.8,,,,,,,,,,
2016,HR034,Šibensko-kninska županija,,,Severe,Pastures and natural grassland,14.2,,,,,,,,,,
2010,HR035,Splitsko-dalmatinska županija,,,Total,Agricultural areas (excluding pastures),11,,,,,,,,,,
2010,HR035,Splitsko-dalmatinska županija,,,Moderate,Agricultural areas (excluding pastures),7.2,,,,,,,,,,
2010,HR035,Splitsko-dalmatinska županija,,,Severe,Agricultural areas (excluding pastures),23.5,,,,,,,,,,
2010,HR035,Splitsko-dalmatinska županija,,,Total,Pastures and natural grassland,5.3,,,,,,,,,,
2010,HR035,Splitsko-dalmatinska županija,,,Moderate,Pastures and natural grassland,7.1,,,,,,,,,,
2010,HR035,Splitsko-dalmatinska županija,,,Severe,Pastures and natural grassland,14.3,,,,,,,,,,
2016,HR035,Splitsko-dalmatinska županija,,,Total,Agricultural areas (excluding pastures),7.4,,,,,,,,,,
2016,HR035,Splitsko-dalmatinska županija,,,Moderate,Agricultural areas (excluding pastures),7.1,,,,,,,,,,
2016,HR035,Splitsko-dalmatinska županija,,,Severe,Agricultural areas (excluding pastures),20.5,,,,,,,,,,
2016,HR035,Splitsko-dalmatinska županija,,,Total,Pastures and natural grassland,3.4,,,,,,,,,,
2016,HR035,Splitsko-dalmatinska županija,,,Moderate,Pastures and natural grassland,6.8,,,,,,,,,,
2016,HR035,Splitsko-dalmatinska županija,,,Severe,Pastures and natural grassland,13.6,,,,,,,,,,
2010,HR036,Istarska županija,,,Total,Agricultural areas (excluding pastures),7.7,,,,,,,,,,
2010,HR036,Istarska županija,,,Moderate,Agricultural areas (excluding pastures),6.9,,,,,,,,,,
2010,HR036,Istarska županija,,,Severe,Agricultural areas (excluding pastures),21.6,,,,,,,,,,
2010,HR036,Istarska županija,,,Total,Pastures and natural grassland,5.9,,,,,,,,,,
2010,HR036,Istarska županija,,,Moderate,Pastures and natural grassland,7.1,,,,,,,,,,
2010,HR036,Istarska županija,,,Severe,Pastures and natural grassland,18.8,,,,,,,,,,
2016,HR036,Istarska županija,,,Total,Agricultural areas (excluding pastures),6.9,,,,,,,,,,
2016,HR036,Istarska županija,,,Moderate,Agricultural areas (excluding pastures),6.9,,,,,,,,,,
2016,HR036,Istarska županija,,,Severe,Agricultural areas (excluding pastures),21,,,,,,,,,,
2016,HR036,Istarska županija,,,Total,Pastures and natural grassland,5.5,,,,,,,,,,
2016,HR036,Istarska županija,,,Moderate,Pastures and natural grassland,7.1,,,,,,,,,,
2016,HR036,Istarska županija,,,Severe,Pastures and natural grassland,18.6,,,,,,,,,,
2010,HR037,Dubrovavko-neretvanska županija,,,Total,Agricultural areas (excluding pastures),17.2,,,,,,,,,,
2010,HR037,Dubrovavko-neretvanska županija,,,Moderate,Agricultural areas (excluding pastures),7.3,,,,,,,,,,
2010,HR037,Dubrovavko-neretvanska županija,,,Severe,Agricultural areas (excluding pastures),29.3,,,,,,,,,,
2010,HR037,Dubrovavko-neretvanska županija,,,Total,Pastures and natural grassland,12.1,,,,,,,,,,
2010,HR037,Dubrovavko-neretvanska županija,,,Moderate,Pastures and natural grassland,7.5,,,,,,,,,,
2010,HR037,Dubrovavko-neretvanska županija,,,Severe,Pastures and natural grassland,18.5,,,,,,,,,,
2016,HR037,Dubrovavko-neretvanska županija,,,Total,Agricultural areas (excluding pastures),14.8,,,,,,,,,,
2016,HR037,Dubrovavko-neretvanska županija,,,Moderate,Agricultural areas (excluding pastures),7.1,,,,,,,,,,
2016,HR037,Dubrovavko-neretvanska županija,,,Severe,Agricultural areas (excluding pastures),29.3,,,,,,,,,,
2016,HR037,Dubrovavko-neretvanska županija,,,Total,Pastures and natural grassland,10.6,,,,,,,,,,
2016,HR037,Dubrovavko-neretvanska županija,,,Moderate,Pastures and natural grassland,7.6,,,,,,,,,,
2016,HR037,Dubrovavko-neretvanska županija,,,Severe,Pastures and natural grassland,16.8,,,,,,,,,,
2010,HR04,Continental Croatia,High-input farms,:,Total,Agricultural areas (excluding pastures),2.8,Irrigable,1.3,,,,,,,,
2010,HR04,Continental Croatia,Low-input farms,:,Moderate,Agricultural areas (excluding pastures),7,Irrigated,0.7,,,,,,,,
2010,HR04,Continental Croatia,Medium-input farms,:,Severe,Agricultural areas (excluding pastures),16.2,,,,,,,,,,
2010,HR04,Continental Croatia,,,Total,Pastures and natural grassland,2.4,,,,,,,,,,
2010,HR04,Continental Croatia,,,Moderate,Pastures and natural grassland,7,,,,,,,,,,
2010,HR04,Continental Croatia,,,Severe,Pastures and natural grassland,14.9,,,,,,,,,,
2011,HR04,Continental Croatia,High-input farms,:,,,,,,,,,,,,,
2011,HR04,Continental Croatia,Low-input farms,:,,,,,,,,,,,,,
2011,HR04,Continental Croatia,Medium-input farms,:,,,,,,,,,,,,,
2012,HR04,Continental Croatia,High-input farms,:,,,,,,,,,,,,,
2012,HR04,Continental Croatia,Low-input farms,:,,,,,,,,,,,,,
2012,HR04,Continental Croatia,Medium-input farms,:,,,,,,,,,,,,,
2013,HR04,Continental Croatia,High-input farms,"401,108",,,,Irrigable,1.5,,,,,,,,
2013,HR04,Continental Croatia,Low-input farms,"261,081",,,,Irrigated,0.7,,,,,,,,
2013,HR04,Continental Croatia,Medium-input farms,"408,880",,,,,,,,,,,,,
2014,HR04,Continental Croatia,High-input farms,"384,424",,,,,,,,,,,,,
2014,HR04,Continental Croatia,Low-input farms,"255,929",,,,,,,,,,,,,
2014,HR04,Continental Croatia,Medium-input farms,"358,191",,,,,,,,,,,,,
2015,HR04,Continental Croatia,High-input farms,"326,860",,,,,,,,,,,,,
2015,HR04,Continental Croatia,Low-input farms,"252,453",,,,,,,,,,,,,
2015,HR04,Continental Croatia,Medium-input farms,"350,676",,,,,,,,,,,,,
2016,HR04,Continental Croatia,High-input farms,"415,915",Total,Agricultural areas (excluding pastures),2.8,Irrigable,1.9,,,,,,,,
2016,HR04,Continental Croatia,Low-input farms,"177,240",Moderate,Agricultural areas (excluding pastures),7,Irrigated,0.9,,,,,,,,
2016,HR04,Continental Croatia,Medium-input farms,"298,037",Severe,Agricultural areas (excluding pastures),16.3,,,,,,,,,,
2016,HR04,Continental Croatia,,,Total,Pastures and natural grassland,2.4,,,,,,,,,,
